1 0.500412 -0.499895
2 0.625043 -0.624544
3 0.609404 -0.608597
4 0.499055 -0.498319
5 0.800367 -0.799357
6 0.497352 -0.496548
7 0.571675 -0.570555
8 0.561171 -0.560589
9 0.494896 -0.494219
10 0.661903 -0.661223
11 0.49224 -0.491401
12 0.524735 -0.524296
13 0.523607 -0.5226
14 0.495543 -0.494841
15 0.569707 -0.568584
16 0.483653 -0.48281
17 0.51658 -0.515365
18 0.497003 -0.49619
19 0.494611 -0.493496
20 0.540715 -0.540312
21 0.477509 -0.476747
22 0.496115 -0.495914
23 0.484145 -0.483234
24 0.481273 -0.480989
25 0.509143 -0.50799
26 0.465417 -0.46482
27 0.488449 -0.487225
28 0.47521 -0.474704
29 0.478629 -0.477577
30 0.482095 -0.481569
31 0.464004 -0.463181
32 0.483591 -0.48357
33 0.46783 -0.467206
34 0.47336 -0.472951
35 0.489346 -0.488196
36 0.470172 -0.469533
37 0.482361 -0.48144
38 0.460485 -0.460135
39 0.478311 -0.477262
40 0.462932 -0.463044
41 0.474444 -0.473864
42 0.48018 -0.479588
43 0.460128 -0.459443
44 0.472867 -0.472502
45 0.466702 -0.465801
46 0.474601 -0.474069
47 0.48068 -0.47995
48 0.467143 -0.466316
49 0.469969 -0.469315
50 0.475857 -0.475495
51 0.466103 -0.465806
52 0.472504 -0.471771
53 0.469468 -0.469286
54 0.467081 -0.466437
55 0.46607 -0.465287
56 0.470465 -0.469794
57 0.470315 -0.469825
58 0.473133 -0.472903
59 0.470633 -0.469823
60 0.464784 -0.464434
61 0.466002 -0.464866
62 0.476184 -0.474932
63 0.459404 -0.458088
64 0.459199 -0.458148
65 0.468485 -0.468165
66 0.464035 -0.462933
67 0.460712 -0.459752
68 0.460798 -0.460205
69 0.440391 -0.439747
70 0.46212 -0.461308
71 0.457452 -0.456608
72 0.457662 -0.456695
73 0.453394 -0.452754
74 0.44365 -0.443317
75 0.446516 -0.44662
76 0.452778 -0.452175
77 0.45251 -0.452193
78 0.451762 -0.45116
79 0.440332 -0.440229
80 0.434964 -0.433867
81 0.44767 -0.446672
82 0.44234 -0.441541
83 0.449085 -0.448554
84 0.446141 -0.445928
85 0.437143 -0.437032
86 0.442597 -0.441886
87 0.434085 -0.433325
88 0.443854 -0.442786
89 0.442158 -0.441605
90 0.436006 -0.434452
91 0.449543 -0.448563
92 0.437864 -0.437004
93 0.435117 -0.434573
94 0.442526 -0.442353
95 0.435765 -0.435915
96 0.441877 -0.441463
97 0.431009 -0.430875
98 0.439318 -0.438375
99 0.436139 -0.435858
100 0.4339 -0.431717
101 0.431278 -0.430211
102 0.432902 -0.431383
103 0.431926 -0.430703
104 0.433632 -0.433314
105 0.433072 -0.433467
106 0.435078 -0.434836
107 0.436762 -0.436579
108 0.434767 -0.434534
109 0.432391 -0.43251
110 0.435265 -0.434697
111 0.437213 -0.437051
112 0.435906 -0.434549
113 0.425146 -0.424409
114 0.428801 -0.427762
115 0.42476 -0.424314
116 0.433176 -0.432685
117 0.4294 -0.429872
118 0.420805 -0.421205
119 0.41886 -0.419411
120 0.422138 -0.422057
121 0.433986 -0.433663
122 0.420327 -0.419365
123 0.420805 -0.419826
124 0.418999 -0.41799
125 0.415794 -0.41511
126 0.424421 -0.424251
127 0.415876 -0.415292
128 0.419205 -0.419635
129 0.423496 -0.423231
130 0.411513 -0.412484
131 0.42829 -0.428031
132 0.416246 -0.416534
133 0.42294 -0.421768
134 0.423162 -0.422112
135 0.423202 -0.422719
136 0.429912 -0.429224
137 0.419245 -0.419067
138 0.413954 -0.413449
139 0.412461 -0.412555
140 0.416987 -0.416398
141 0.419645 -0.419332
142 0.419865 -0.420101
143 0.412533 -0.412964
144 0.413343 -0.413237
145 0.41793 -0.417719
146 0.410404 -0.41012
147 0.426459 -0.426132
148 0.406296 -0.404453
149 0.420538 -0.419473
150 0.414084 -0.413512
151 0.405498 -0.405129
152 0.421905 -0.422973
153 0.402615 -0.404076
154 0.410999 -0.412313
155 0.41465 -0.414461
156 0.408936 -0.409005
157 0.412228 -0.410933
158 0.40658 -0.404529
159 0.412058 -0.409484
160 0.404449 -0.403274
161 0.417571 -0.416112
162 0.407047 -0.405608
163 0.404989 -0.404679
164 0.400708 -0.399692
165 0.404983 -0.404897
166 0.400345 -0.398476
167 0.394956 -0.394793
168 0.388773 -0.385698
169 0.399812 -0.400667
170 0.397502 -0.396581
171 0.390515 -0.392274
172 0.386834 -0.387378
173 0.377546 -0.378325
174 0.392397 -0.390239
175 0.402936 -0.40145
176 0.389639 -0.388132
177 0.384054 -0.383041
178 0.38076 -0.379183
179 0.381455 -0.382376
180 0.394415 -0.393473
181 0.393783 -0.393727
182 0.382029 -0.381381
183 0.38216 -0.38192
184 0.384322 -0.382271
185 0.391147 -0.391231
186 0.394997 -0.394219
187 0.380684 -0.38186
188 0.382755 -0.382078
189 0.381116 -0.381682
190 0.3778 -0.376332
191 0.386854 -0.386421
192 0.379107 -0.378725
193 0.375882 -0.376467
194 0.37977 -0.378499
195 0.381335 -0.381114
196 0.383924 -0.38228
197 0.377886 -0.376642
198 0.377363 -0.375604
199 0.386814 -0.386526
200 0.378903 -0.378231
201 0.378405 -0.377747
202 0.371415 -0.374158
203 0.381384 -0.383093
204 0.38429 -0.385793
205 0.375281 -0.374679
206 0.372384 -0.372038
207 0.373737 -0.371246
208 0.370925 -0.369577
209 0.369728 -0.368076
210 0.377864 -0.376209
211 0.366146 -0.365995
212 0.37163 -0.372574
213 0.364023 -0.365391
214 0.370973 -0.37106
215 0.375678 -0.376469
216 0.368013 -0.367559
217 0.373277 -0.371631
218 0.370443 -0.369027
219 0.374622 -0.372993
220 0.38156 -0.379339
221 0.362776 -0.361435
222 0.370255 -0.369121
